EventId,EventTemplate,Occurrences
f7bce43b,Warning: we failed to resolve data source name dn270 dn271 dn272 dn273 dn274 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
f56a8597,Warning: we failed to resolve data source name dn398 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
7f66ad93,Warning: we failed to resolve data source name dn526 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
4ef0901a,Warning: we failed to resolve data source name dn654 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
e3cedbf4,Warning: we failed to resolve data source name dn782 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
88b60b55,Warning: we failed to resolve data source name dn910 dn911 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
a93b0d33,Warning: we failed to resolve trusted host name dadmin3 <*>,1
59c58b32,allocating <*> for eth0,1
34cf64da,allocating <*> for eth1,1
8b6dabdf,"apic_id <*>, version <*>, <*> <*>, <*> <*>-<*>",3
6a604788,asking for cache data failed,1
4d12f6fa,assuming drive cache: write through,1
7ce70afa,autorun ...,2
d3c6b087,autorun... DONE ,2
8aa8bcf0,colour VGA+ <*>,1
7d46b2ff,connection <*>: 'Connection <*>.',3
b4fa723f,"connection from ""#<*>#""",2
94acd836,data_thread(<*>) <*> <*> <*> <*> <*> [<*>] <*>,819
91c891f5,error: Bind to port <*> <*> <*> <*>: <*> <*> <*> <*>.,1
b069deb1,eth0: <*>: <*> <*> <*> <*> <*> <*> <*> <*>,1
d7a35ba2,eth0: e1000_probe: Intel(R) PRO/<*> <*> <*>,1
75a5913f,eth1: e1000_probe: Intel(R) PRO/<*> <*> <*>,1
4e8904d6,fw version:[516A] bios version:[H418],1
264d5edd,gmetad startup succeeded,1
40d68044,"i8042 AUX port at <*>,<*> <*> <*>",1
9c38aa80,"i8042 KBD port at <*>,<*> <*> <*>",1
4cec2fbd,ib_sm_sweep[c.<*>:<*>]: ********************** <*> ,62
9ac170b7,ib_sm_sweep[c.<*>:<*>]: <*> <*> ,62
b4138491,ib_sm_sweep[c.<*>:<*>]: <*> <*> <*> ,62
84d10a1e,initialized,1
e820c798,initializing <*> <*> (disabled),1
3defd7e9,"jA9J1UvC004306: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
e984e5f3,"jA9J1UvC004306: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
36ef0e0c,"jA9J1WFE024258: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
fc108e9b,"jA9J1WFE024258: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
32092ed0,"jA9J1WSU011176: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
dd132266,"jA9J1WSU011176: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
19c84edb,"jA9J1Wd7019391: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
19a86586,"jA9J1Wd7019391: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
aeaaef57,"jA9J1dQ7016560: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
9d3b1bf3,"jA9J1dQ7016560: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
20d98cdc,"jA9JBVPb007417: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
0fc344f4,"jA9JBVPb007417: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
c08deb94,"jA9JBWEr014256: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
a5348fe2,"jA9JBWEr014256: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
7b1bc3ac,"jA9JBWxH019649: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
94387200,"jA9JBWxH019649: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
38bcf327,"jA9JBXVI027337: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
829dc139,"jA9JBXVI027337: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
d70dc4c1,"jA9JBXgf022479: from=root, size=<*>, <*>=<*>, <*>=<*>, <*>=<<*>.<*>@<*>>, <*>=#<*>#@<*>",1
19586c82,"jA9JBXgf022479: to=root, ctladdr=root (<*>/<*>), <*>=<*>:<*>:<*>, <*>=<*>:<*>:<*>, <*>=<*>, <*>=<*>, <*>=[<*>] [<*>], <*>=<*>.<*>.<*>, <*>=<*>: <*> <*> <*> [<*>]",1
99132f5d,kernel time sync <*> <*>,1
97e54efd,kernel time sync disabled <*>,1
74c25754,"md <*> <*>.<*>.<*> <*>=<*>, <*>=<*>",1
98e0c5ce,mounted <*> <*> <*> <*> <*>.,3
2f8e3aa6,no <*> <*> <*>,1
f6df922d,not allocating divert_blk for non-ethernet device lo,1
3f76fb79,not allocating divert_blk for non-ethernet device sit0,1
f36e8103,passed.,1
7d73b4c5,portmap startup succeeded,1
938f6be3,probe <*> <*> <*>:<*>:<*>:<*>: <*> <*>:<*> <*>:<*> <*>,1
60e88f02,probe of vesafb0 failed with error -<*>,1
4d00f76e,registered <*> <*> <*>,4
49f6bba5,removing <*>,6
260dcbc4,removing chargen,2
a0183fd1,removing echo,2
73265bab,removing eklogin,1
ce314661,removing ftp,1
077005f0,removing kshell,1
69f0f986,removing printer,1
9550986e,removing time,2
270bd056,root(<*>) <*> (<*> ,5
533bde54,root(<*>) <*> (<*>-<*> ,14
0a5bc521,"root=LABEL=/ initrd=<*> <*>=<*> <*>=<*>,<*> <*> <*>=<*>",1
2f41c542,"routing cache hash table of <*> <*>, <*>",1
25830347,rpc.statd startup succeeded,1
9955237b,scanning scsi channel <*> [<*> <*>] <*> <*>-<*> <*>,1
a02e78d9,scanning scsi channel <*> [<*>] for logical drives,1
44f12c19,sda1 <*> <*> <*>,1
aed1f386,session <*> for user root,24
a75f455d,session <*> for user root by (uid=<*>),19
9b1751bd,succeeded,2
de1d4059,supports(S0 S4 S5 ,1
0bce103b,"synchronized to #<*>#, <*> <*>",1
9313427d,"synchronized to <*>, <*> <*>",566
29f1c762,"synchronized to LOCAL(<*>), <*> <*>",1
d8f6d440,"sys_ia32.c,v <*>.<*> <*> <*>:<*>:<*> <*> <*> $",1
e7db57c4,syslog-ng startup succeeded,1
ff7ecb7f,syslog-ng version <*>.<*>.<*> <*>,1
c80ba42e,time <*> +<*>.<*> <*>,1
9178be80,unable to qualify my own domain name (aadmin1) -- using short name,2
ab129012,unable to qualify my own domain name (badmin1) -- using short name,2
93c11710,unable to qualify my own domain name (cadmin1) -- using short name,2
f467263a,unable to qualify my own domain name (dadmin1) -- using short name,2
8d7beb90,unable to qualify my own domain name (eadmin1) -- using short name,2
26e80a0b,v2.<*> (<*>),1
1afee38e,v2.<*>:<*> <*> <*> <*>,1
ad021a06,xinetd Version <*>.<*>.<*> <*> <*> <*> <*> <*> <*> <*>.,1
09f718ce,xinetd startup succeeded,1
